"cid","organism","testtype","route","dose_mg_per_kg","effect","reference","cmpdname"
"47491","dog","LD","oral",2500,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); GASTROINTESTINAL: HYPERMOTILITY, DIARRHEA","National Technical Information Service., OTS0570808","Chlorsulfuron"
"47491","rabbit","LD50","skin",3400,"NULL","Farm Chemicals Handbook., -(C154), 1991","Chlorsulfuron"
"47866","rat","LD50","oral",3387,"NULL","Pesticide Manual., 9(217), 1991","Cyromazine"
"47866","rat","LD50","skin",3100,"NULL","Pesticide Manual., 9(217), 1991","Cyromazine"
"47866","quail","LD50","oral",1785,"NULL","Pesticide Manual., 9(217), 1991","Cyromazine"
"47866","domestic animals - goat/sheep","LDLo","oral",500,"PERIPHERAL NERVE AND SENSATION: FASCICULATIONS; BEHAVIORAL: ATAXIA","National Technical Information Service., OTS0538005","Cyromazine"
"4790","rat","LD50","oral",1,"NULL","Down to Earth., 35(25), 1979","Phorate"
"4790","rabbit","LD50","skin",99,"NULL","Farm Chemicals Handbook., -(C236), 1991","Phorate"
"4790","guinea pig","LD50","skin",20,"NULL","Pesticide Chemicals Official Compendium, Association of the American Pesticide Control Officials, Inc., 1966., -(895), 1966","Phorate"
"4790","quail","LD50","oral",7,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: ATAXIA; LUNGS, THORAX, OR RESPIRATION: DYSPNEA","Ecotoxicology and Environmental Safety., 8(551), 1984 [PMID:6510327]","Phorate"
"4790","duck","LD50","skin",203,"NULL","Toxicology and Applied Pharmacology., 47(451), 1979 [PMID:442090]","Phorate"
"4790","bird - wild","LD50","oral",1,"NULL","Toxicology and Applied Pharmacology., 21(315), 1972 [PMID:5027965]","Phorate"
"4929","rat","LD50","oral",2100,"AUTONOMIC NERVOUS SYSTEM: OTHER (DIRECT) PARASYMPATHOMIMETIC; LUNGS, THORAX, OR RESPIRATION: OTHER CHANGES; GASTROINTESTINAL: OTHER CHANGES","Gigiena i Sanitariya.  For English translation, see HYSAAV., 34(3)(94), 1969","Prometryn"
"4929","rat","LD50","skin",3100,"NULL","Pesticide Manual., 9(711), 1991","Prometryn"
"4929","mouse","LD50","oral",2138,"BEHAVIORAL: MUSCLE WEAKNESS; LUNGS, THORAX, OR RESPIRATION: RESPIRATORY DEPRESSION; KIDNEY, URETER, AND BLADDER: URINE VOLUME INCREASED","Gigiena i Sanitariya.  For English translation, see HYSAAV., 33(2)(12), 1968","Prometryn"
"4929","rabbit","LD50","skin",3100,"NULL","Farm Chemicals Handbook., -(C250), 1991","Prometryn"
"4929","mammal (species unspecified)","LD50","unreported",1800,"NULL","Gigiena i Sanitariya.  For English translation, see HYSAAV., 44(6)(81), 1979","Prometryn"
"4933","rat","LD50","oral",367,"NULL","Khigiena i Zdraveopazvane.  Hygiene and Sanitation., 27(451), 1984","Propanil"
"4933","rat","LD50","unreported",1300,"NULL","Chemistry of Pesticides, Melnikov, N.N., New York, Springer-Verlag New York, Inc., 1971, -(124), 1971","Propanil"
"4933","mouse","LD50","oral",360,"NULL","Gigiena Truda i Professional'nye Zabolevaniya.  Labor Hygiene and Occupational Diseases., 21(12)(30), 1977","Propanil"
"4933","dog","LD50","oral",1217,"BRAIN AND COVERINGS: RECORDINGS FROM SPECIFIC AREAS OF CNS","Toxicology and Applied Pharmacology., 23(650), 1972 [PMID:4674812]","Propanil"
"4933","rabbit","LD50","skin",4830,"NULL","Agrochemicals Handbook, with updates, Hartley, D., and H. Kidd, eds., Nottingham, Royal Soc of Chemistry, 1983-86, A343(1983)","Propanil"
"4933","rabbit","LD50","unreported",500,"NULL","Chemistry of Pesticides, Melnikov, N.N., New York, Springer-Verlag New York, Inc., 1971, -(124), 1971","Propanil"
"4933","mammal (species unspecified)","LD50","oral",2527,"BEHAVIORAL: ALTERED SLEEP TIME (INCLUDING CHANGE IN RIGHTING REFLEX); BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); LUNGS, THORAX, OR RESPIRATION: DYSPNEA","National Technical Information Service., PB288-416","Propanil"
"4936","rat","LD50","oral",1480,"NULL","Toxicology and Applied Pharmacology., 14(515), 1969 [PMID:5787520]","Propargite"
"4936","rat","LD50","skin",250,"NULL","World Review of Pest Control., 9(119), 1970","Propargite"
"4936","mouse","LD50","unreported",780,"NULL","Tsitologiya i Genetika.  Cytology and Genetics.  For English translation, see CYGEDX., 16(1)(45), 1982","Propargite"
"4936","rabbit","LD50","skin",10300,"NULL","Agrochemicals Handbook, with updates, Hartley, D., and H. Kidd, eds., Nottingham, Royal Soc of Chemistry, 1983-86, A589(1985)","Propargite"
"4937","rat","LD50","oral",3840,"NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(35), 1982","Propazine"
"4937","rat","LD50","skin",3100,"NULL","Pesticide Manual., 9(721), 1991","Propazine"
"4937","rat","LD50","subcutaneous",395,"NULL","Farmakologiya i Toksikologiya, 42(163), 1979 [PMID:437085]","Propazine"
"4937","mouse","LD50","oral",3180,"NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(35), 1982","Propazine"
"4937","rabbit","LD50","skin",10200,"NULL","Ciba-Geigy Toxicology Data/Indexes., -(-), 1977","Propazine"
"4937","guinea pig","LD50","oral",1200,"NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(35), 1982","Propazine"
"50367","rat","LD50","oral",2198,"NULL","Pesticide Manual., 9(105), 1991","Buprofezin"
"50465","rat","LD50","oral",2405,"NULL","Agrochemicals Handbook, with updates, Hartley, D., and H. Kidd, eds., Nottingham, Royal Soc of Chemistry, 1983-86, A791(1986)","Fluroxypyr"
"50465","rat","LD50","intraperitoneal",458,"NULL","Proceedings of the British Crop Protection Conference - Weeds., -(939), 1985","Fluroxypyr"
"5125","rat","LD50","skin",168,"NULL","World Review of Pest Control., 9(119), 1970","Tribufos"
"5125","rat","LD50","intraperitoneal",210,"BEHAVIORAL: REGIDITY; BEHAVIORAL: IRRITABILITY; GASTROINTESTINAL: CHANGES IN STRUCTURE OR FUNCTION OF SALIVARY GLANDS","AMA Archives of Industrial Health., 20(161), 1959","Tribufos"
"5125","mouse","LD50","oral",77,"NULL","Prehled Prumyslove Toxikologie; Organicke Latky, Marhold, J., Prague, Czechoslovakia, Avicenum, 1986, -(1188), 1986","Tribufos"
"5125","mouse","LD50","intraperitoneal",285,"NULL","Biochemical Pharmacology., 12(73), 1963 [PMID:14019076]","Tribufos"
"5125","rabbit","LD50","oral",242,"SENSE ORGANS AND SPECIAL SENSES: LACRIMATION: EYE; BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; KIDNEY, URETER, AND BLADDER: INCONTINENCE","Gigiena Truda i Professional'nye Zabolevaniya.  Labor Hygiene and Occupational Diseases., 11(4)(11), 1967","Tribufos"
"5125","rabbit","LD50","skin",97,"NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(44), 1982","Tribufos"
"5125","guinea pig","LD50","oral",140,"NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(44), 1982","Tribufos"
"5125","guinea pig","LD50","intraperitoneal",150,"BEHAVIORAL: REGIDITY; BEHAVIORAL: IRRITABILITY; GASTROINTESTINAL: CHANGES IN STRUCTURE OR FUNCTION OF SALIVARY GLANDS","AMA Archives of Industrial Health., 20(161), 1959","Tribufos"
"5125","mammal (species unspecified)","LD50","unreported",170,"NULL","Chemistry of Pesticides, Melnikov, N.N., New York, Springer-Verlag New York, Inc., 1971, -(376), 1971","Tribufos"
"5125","rat","LD50","oral",150,"NULL","Toxicology and Applied Pharmacology., 14(515), 1969 [PMID:5787520]","Tribufos"
"51556","rat","LD50","oral",1250,"NULL","Pesticide Manual., 9(433), 1991","Fomesafen"
"51605","rat","LD50","oral",16800,"NULL","Farm Chemicals Handbook., -(C137), 1991","Fenoxycarb"
"516902","women","TDLo","oral",800,"LUNGS, THORAX, OR RESPIRATION: OTHER CHANGES; BLOOD: OTHER HEMOLYSIS WITH OR WITHOUT ANEMIA; BLOOD: METHEMOGLOBINEMIA-CARBOXYHEMOGLOBIN","Toxicology of Drugs and Chemicals, Deichmann, W.B., New York, Academic Press, Inc., 1969, -(539), 1969","Sodium chlorate"
"516902","man","TDLo","oral",286,"LUNGS, THORAX, OR RESPIRATION: CYANOSIS; BLOOD: CHANGES IN CELL COUNT (UNSPECIFIED); BLOOD: METHEMOGLOBINEMIA-CARBOXYHEMOGLOBIN","Clinical Toxicology., 15(185), 1979 [PMID:509884]","Sodium chlorate"
"516902","human","LDLo","unreported",214,"NULL","Guide to the Chemicals Used in Crop Protection., 6(461), 1973","Sodium chlorate"
"516902","child","LD50","unreported",185,"NULL","Guide to the Chemicals Used in Crop Protection., 6(461), 1973","Sodium chlorate"
"516902","rat","LD50","oral",1200,"NULL","Pharmaceutical Journal., 185(361), 1960","Sodium chlorate"
"516902","mouse","LD50","oral",8350,"NULL","Uzbekskii Biologicheskii Zhurnal.  Uzbek Biological Journal., (1)(40), 1986","Sodium chlorate"
"516902","mouse","LD50","intraperitoneal",596,"NULL","Comptes Rendus Hebdomadaires des Seances, Academie des Sciences., 257(791), 1963","Sodium chlorate"
"516902","dog","LDLo","oral",700,"NULL","Abdernalden's Handbuch der Biologischen Arbeitsmethoden., 4(1289), 1935","Sodium chlorate"
"516902","cat","LDLo","oral",1350,"NULL","Pesticide Chemicals Official Compendium, Association of the American Pesticide Control Officials, Inc., 1966., -(1013), 1966","Sodium chlorate"
"516902","rabbit","LD50","oral",7200,"NULL","Gigiena Truda i Professional'nye Zabolevaniya.  Labor Hygiene and Occupational Diseases., 31(1)(49), 1987","Sodium chlorate"
"516902","rat","LD50","oral",4330,"NULL","Farm Chemicals Handbook., -(C244), 1991","Sodium chlorate"
"5216","rat","LD50","oral",971,"NULL","Fundamental and Applied Toxicology., 7(299), 1986","Simazine"
"5216","mouse","LD50","intravenous",100,"NULL","U.S. Army Armament Research & Development Command, Chemical Systems Laboratory, NIOSH Exchange Chemicals., NX#04003","Simazine"
"5216","rat","LD50","unreported",1390,"NULL","Gigiena Truda i Professional'nye Zabolevaniya.  Labor Hygiene and Occupational Diseases., 7(5)(54), 1963","Simazine"
"5216","rabbit","LD50","skin",10200,"NULL","Yakkyoku.  Pharmacy., 37(427), 1986","Simazine"
"5216","mammal (species unspecified)","LD50","oral",2014,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: MUSCLE CONTRACTION OR SPASTICITY); SKIN AND APPENDAGES (SKIN): HAIR: OTHER","National Technical Information Service., PB288-416","Simazine"
"5216","mammal (species unspecified)","LD50","unreported",1400,"NULL","Gigiena i Sanitariya.  For English translation, see HYSAAV., 44(6)(81), 1979","Simazine"
"5281875","rat","LD50","oral",1131,"NULL","Farm Chemicals Handbook., -(C167), 1991","Hydramethylnon"
"5281875","quail","LD50","oral",1828,"NULL","Farm Chemicals Handbook., -(C167), 1991","Hydramethylnon"
"5281875","duck","LD50","oral",2510,"NULL","Pesticide Manual., 9(475), 1991","Hydramethylnon"
"5284484","mammal (species unspecified)","LD50","unreported",3290,"NULL","Gigiena i Sanitariya.  For English translation, see HYSAAV., 45(5)(29), 1980","Zineb"
"5284484","rat","LD50","oral",2850,"NULL","Vrachebnoe Delo.  Medical Practice., (9)(130), 1975 [PMID:54994]","Zineb"
"5284484","rat","LD50","unreported",3250,"NULL","Environmental Quality and Safety, Supplement., 3(618), 1975 [PMID:1063688]","Zineb"
"5284484","mouse","LD50","oral",2630,"NULL","Veterinariya.  Veterinary Science., 56(6)(59), 1980","Zineb"
"5284484","rabbit","LD50","oral",620,"NULL","Veterinariya.  Veterinary Science., 56(6)(59), 1980","Zineb"
"5284484","guinea pig","LD50","oral",2400,"NULL","Pesticide Chemicals Official Compendium, Association of the American Pesticide Control Officials, Inc., 1966., -(923), 1966","Zineb"
"5284484","guinea pig","LD50","unreported",3750,"NULL","Gigiena Truda i Professional'nye Zabolevaniya.  Labor Hygiene and Occupational Diseases., 32(2)(33), 1988","Zineb"
"5284484","chicken","LD50","oral",7660,"NULL","Veterinariya.  Veterinary Science., 56(6)(59), 1980","Zineb"
"5353758","rat","LD50","skin",1600,"NULL","World Review of Pest Control., 9(119), 1970","Methomyl"
"5353758","mouse","LD50","oral",10,"NULL","Journal of Agricultural and Food Chemistry., 26(550), 1978 [PMID:659709]","Methomyl"
"5353758","dog","LD50","oral",20,"NULL","Documentation of the Threshold Limit Values and Biological Exposure Indices, 5th ed., Cincinnati, OH, American Conference of Governmental Industrial Hygienists, Inc., 1986, 6(906), 1991","Methomyl"
"5353758","monkey","LDLo","oral",40,"NULL","Toxicology and Applied Pharmacology., 40(1), 1977 [PMID:867425]","Methomyl"
"5353758","rabbit","LD50","skin",5880,"NULL","Farm Chemicals Handbook., -(C199), 1991","Methomyl"
"5353758","guinea pig","LDLo","oral",15,"NULL","Toxicology and Applied Pharmacology., 40(1), 1977 [PMID:867425]","Methomyl"
"5353758","pigeon","LD50","oral",10,"NULL","ASTM Special Technical Publication., (680)(157), 1979","Methomyl"
"5353758","chicken","LD50","oral",28,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; LUNGS, THORAX, OR RESPIRATION: DYSPNEA; SENSE ORGANS AND SPECIAL SENSES: LACRIMATION: EYE","Toxicology and Applied Pharmacology., 40(1), 1977 [PMID:867425]","Methomyl"
"5353758","duck","LD50","oral",15,"NULL","Shell Chemical Company.","Methomyl"
"5353758","bird - wild","LD50","oral",10,"NULL","Toxicology and Applied Pharmacology., 21(315), 1972 [PMID:5027965]","Methomyl"
"5353758","rat","LD50","subcutaneous",9,"NULL","Toxicology and Applied Pharmacology., 25(569), 1973 [PMID:4741778]","Methomyl"
"5364079","rat","LD50","oral",1100,"NULL","Farm Chemicals Handbook., -(C90), 1991","Cymoxanil"
"5364079","rat","LD50","intraperitoneal",166,"SENSE ORGANS AND SPECIAL SENSES: LACRIMATION: EYE; SENSE ORGANS AND SPECIAL SENSES: OTHER: EYE; LUNGS, THORAX, OR RESPIRATION: DYSPNEA","National Technical Information Service., OTS0555067","Cymoxanil"
"5364079","dog","LDLo","oral",1500,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; GASTROINTESTINAL: HYPERMOTILITY, DIARRHEA","National Technical Information Service., OTS0570815","Cymoxanil"
"5364079","guinea pig","LD50","oral",1096,"NULL","Pesticide Manual., 9(206), 1991","Cymoxanil"
"5371560","rat","LD50","oral",13,"NULL","Agricultural Research Service, USDA Information Memorandum., 20(6), 1966","Dicrotophos"
"5371560","rat","LD50","skin",42,"NULL","World Review of Pest Control., 9(119), 1970","Dicrotophos"
"5371560","rat","LD50","unreported",22,"NULL","Chemistry of Pesticides, Melnikov, N.N., New York, Springer-Verlag New York, Inc., 1971, -(314), 1971","Dicrotophos"
"5371560","mouse","LD50","oral",11,"NULL","Guide to the Chemicals Used in Crop Protection., 6(196), 1973","Dicrotophos"
"5371560","rabbit","LD50","skin",168,"NULL","Guide to the Chemicals Used in Crop Protection., 6(196), 1973","Dicrotophos"
"5371560","pigeon","LD50","oral",2,"NULL","Toxicology and Applied Pharmacology., 20(57), 1971 [PMID:5110827]","Dicrotophos"
"5371560","quail","LD50","oral",4,"NULL","Toxicology and Applied Pharmacology., 20(57), 1971 [PMID:5110827]","Dicrotophos"
"5371560","bird - wild","LD50","oral",1,"NULL","ASTM Special Technical Publication., (680)(157), 1979","Dicrotophos"
"5383","rat","LD50","oral",644,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: FOOD INTAKE (ANIMAL); BEHAVIORAL: ATAXIA","Food and Cosmetics Toxicology., 12(461), 1974 [PMID:4459242]","Tebuthiuron"
"5383","rat","LD50","intraperitoneal",480,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: ATAXIA; LUNGS, THORAX, OR RESPIRATION: DYSPNEA","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 17(S35), 1992","Tebuthiuron"
"5383","rat","LD50","subcutaneous",500,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: ATAXIA; LUNGS, THORAX, OR RESPIRATION: DYSPNEA","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 17(S35), 1992","Tebuthiuron"
"5383","mouse","LD50","oral",579,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: FOOD INTAKE (ANIMAL); BEHAVIORAL: ATAXIA","Food and Cosmetics Toxicology., 12(461), 1974 [PMID:4459242]","Tebuthiuron"
"5383","mouse","LD50","intraperitoneal",505,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: ATAXIA; LUNGS, THORAX, OR RESPIRATION: DYSPNEA","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 17(S35), 1992","Tebuthiuron"
"5383","mouse","LD50","subcutaneous",545,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: ATAXIA; LUNGS, THORAX, OR RESPIRATION: DYSPNEA","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 17(S35), 1992","Tebuthiuron"
"5383","dog","LD50","oral",500,"NULL","Pesticide Manual., 9(787), 1991","Tebuthiuron"
"5383","cat","LD50","oral",200,"NULL","Pesticide Manual., 9(787), 1991","Tebuthiuron"
"5383","rabbit","LD50","oral",286,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: FOOD INTAKE (ANIMAL); BEHAVIORAL: ATAXIA","Food and Cosmetics Toxicology., 12(461), 1974 [PMID:4459242]","Tebuthiuron"
"5383","chicken","LD50","oral",500,"NULL","Pesticide Manual., 9(787), 1991","Tebuthiuron"
"5383","quail","LD50","oral",500,"NULL","Pesticide Manual., 9(787), 1991","Tebuthiuron"
"5383","duck","LD50","oral",500,"NULL","Pesticide Manual., 9(787), 1991","Tebuthiuron"
"5430","rat","LD50","oral",2080,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: ATAXIA","Science Reports of the Research Institutes, Tohoku University, Series C: Medicine., 36(1-4)(10), 1989","Thiabendazole"
"5430","mouse","LD50","oral",1300,"NULL","Gigiena i Sanitariya.  For English translation, see HYSAAV., 55(10)(28), 1990","Thiabendazole"
"5430","rabbit","LD50","oral",3850,"NULL","Wirksubstanzen der Pflanzenschutz und Schadlingsbekampfungsmittel, Perkow, W., Berlin, Verlag Paul Parey, 1971-1976, -(-), 1971/1976","Thiabendazole"
"5430","domestic animals - goat/sheep","LD50","oral",400,"NULL","Veterinarno-Meditsinski Nauki.  Veterinary Science., 19(3)(99), 1982","Thiabendazole"
"5455","rat","LD50","oral",560,"NULL","Toxicology and Applied Pharmacology., 11(546), 1967 [PMID:5586363]","Thiram"
"5455","rat","LD50","intraperitoneal",138,"BEHAVIORAL: CHANGES IN MOTOR ACTIVITY (SPECIFIC ASSAY)","Journal de Pharmacologie., 9(35), 1978","Thiram"
"5455","rat","LD50","subcutaneous",646,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 15(507), 1990","Thiram"
"5455","rat","LD50","unreported",740,"NULL","Kobunshi Kako.  Polymer Applications., 26(358), 1977","Thiram"
"5455","mouse","LD50","oral",1250,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); SKIN AND APPENDAGES (SKIN): HAIR: OTHER","Gigiena Truda i Professional'nye Zabolevaniya.  Labor Hygiene and Occupational Diseases., 6(7)(28), 1962","Thiram"
"5455","mouse","LD50","intraperitoneal",70,"NULL","Drugs in Japan, 6(566), 1982","Thiram"
"5455","mouse","LD50","subcutaneous",1109,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 15(507), 1990","Thiram"
"5455","mouse","LD50","unreported",1150,"NULL","Kobunshi Kako.  Polymer Applications., 26(358), 1977","Thiram"
"5455","cat","LDLo","oral",230,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: ATAXIA; BEHAVIORAL: ANALGESIA","Journal of Pharmacology and Experimental Therapeutics., 17(349), 1921","Thiram"
"5455","rabbit","LD50","oral",210,"NULL","Kobunshi Kako.  Polymer Applications., 26(358), 1977","Thiram"
"5455","rabbit","LD50","unreported",210,"NULL","Veterinariya.  Veterinary Science., 54(2)(70), 1978","Thiram"
"5455","chicken","LD50","unreported",840,"NULL","Veterinariya.  Veterinary Science., 54(2)(70), 1978","Thiram"
"5455","domestic animals - goat/sheep","LD50","unreported",225,"NULL","Veterinariya.  Veterinary Science., 54(2)(70), 1978","Thiram"
"5455","mammal (species unspecified)","LD50","unreported",400,"NULL","Gigiena i Sanitariya.  For English translation, see HYSAAV., 45(5)(29), 1980","Thiram"
"5455","bird - wild","LD50","oral",300,"NULL","Archives of Environmental Contamination and Toxicology., 12(355), 1983 [PMID:6882015]","Thiram"
"54675779","women","TDLo","oral",24,"BLOOD: THROMBOCYTOPENIA","American Journal of Hematology., 43(333), 1993 [PMID:8372829]","Oxytetracycline"
"54675779","man","TDLo","oral",114,"BLOOD: HEMORRHAGE; SKIN AND APPENDAGES (SKIN): DERMATITIS, OTHER: AFTER SYSTEMIC EXPOSURE","JAMA, Journal of the American Medical Association., 231(734), 1975 [PMID:1172865]","Oxytetracycline"
"54675779","infant","TDLo","parenteral",136,"MUSCULOSKELETAL: CHANGES IN TEETH AND SUPPORTING STRUCTURES","Lancet., 1(827), 1962 [PMID:14004715]","Oxytetracycline"
"54675779","rat","LD50","oral",4800,"NULL","Antibiotics: Origin, Nature, and Properties, Korzyoski, T., et al., eds., Washington, DC, American Soc. for Microbiology, 1978, 1(501), 1978","Oxytetracycline"
"54675779","rat","LD50","intravenous",260,"NULL","Antibiotics: Origin, Nature, and Properties, Korzyoski, T., et al., eds., Washington, DC, American Soc. for Microbiology, 1978, 1(501), 1978","Oxytetracycline"
"54675779","mouse","LD50","oral",2240,"NULL","Arzneimittel-Forschung. Drug Research., 5(1), 1955 [PMID:14351064]","Oxytetracycline"
"54675779","mouse","LD50","intraperitoneal",5706,"NULL","Antibiotiki., 20(793), 1975","Oxytetracycline"
"54675779","mouse","LD50","subcutaneous",700,"NULL","CRC Handbook of Antibiotic Compounds, Vols.1- ,  Berdy, J., Boca Raton, FL, CRC Press, 1980, 3(44), 1980","Oxytetracycline"
"54675779","mouse","LD50","intravenous",140,"NULL","Arzneimittel-Forschung. Drug Research., 5(1), 1955 [PMID:14351064]","Oxytetracycline"
"54675779","dog","LDLo","intravenous",220,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: FOOD INTAKE (ANIMAL); LUNGS, THORAX, OR RESPIRATION: OTHER CHANGES","Antibiotics and Chemotherapy, 3(1015), 1953","Oxytetracycline"
"54675779","guinea pig","LDLo","intraperitoneal",2250,"NULL","Antibiotiki., 20(793), 1975","Oxytetracycline"
"54738","quail","LD50","oral",2150,"NULL","Pesticide Manual., 9(487), 1991","Imazapyr"
"54738","duck","LD50","oral",2150,"NULL","Pesticide Manual., 9(487), 1991","Imazapyr"
"54739","rat","LD50","oral",4073,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 24(245), 1999","Imazaquin"
"54739","mouse","LD50","oral",1752,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 24(245), 1999","Imazaquin"
"54739","quail","LD50","oral",2150,"NULL","Pesticide Manual., 9(488), 1991","Imazaquin"
"54739","duck","LD50","oral",2150,"NULL","Pesticide Manual., 9(488), 1991","Imazaquin"
"54740","quail","LD50","oral",2150,"NULL","Pesticide Manual., 9(489), 1991","Imazethapyr"
"54740","duck","LD50","oral",2150,"NULL","Pesticide Manual., 9(489), 1991","Imazethapyr"
"54778","rat","LD50","oral",1369,"NULL","Pesticide Manual., 9(178), 1991","Clomazone"
"54778","quail","LD50","oral",2510,"NULL","Pesticide Manual., 9(178), 1991","Clomazone"
"54778","duck","LD50","oral",2510,"NULL","Pesticide Manual., 9(178), 1991","Clomazone"
"5543","rat","LD50","unreported",1471,"NULL","Environmental Quality and Safety, Supplement., 3(618), 1975 [PMID:1063688]","Triallate"
"5543","mouse","LD50","oral",930,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: EXCITEMENT; BEHAVIORAL: MUSCLE CONTRACTION OR SPASTICITY)","Gigiena i Sanitariya.  For English translation, see HYSAAV., 33(7)(37), 1968","Triallate"
"5543","mouse","LD50","unreported",832,"NULL","Tsitologiya i Genetika.  Cytology and Genetics.  For English translation, see CYGEDX., 16(1)(45), 1982","Triallate"
"5543","rabbit","LD50","skin",2225,"NULL","Pesticide Index, Frear, E.H., ed., State College, PA, College Science Pub., 1969, 5(226), 1976","Triallate"
"5543","quail","LD50","oral",2251,"NULL","Pesticide Manual., 9(835), 1991","Triallate"
"5543","rat","LD50","oral",800,"NULL","Agrochemicals Handbook, with updates, Hartley, D., and H. Kidd, eds., Nottingham, Royal Soc of Chemistry, 1983-86, A403(1984)","Triallate"
"5543","rat","LDLo","skin",3500,"NULL","Gigiena i Sanitariya.  For English translation, see HYSAAV., 33(7)(37), 1968","Triallate"
"5569","rat","LD50","oral",1930,"SENSE ORGANS AND SPECIAL SENSES: MYDRIASIS (PUPILLARY DILATION): EYE; BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); SKIN AND APPENDAGES (SKIN): HAIR: OTHER","Food and Chemical Toxicology., 30(1031), 1992 [PMID:1473797]","Trifluralin"
"5569","mouse","LD50","oral",3197,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 16(557), 1991","Trifluralin"
"5569","mouse","LD50","intraperitoneal",4600,"NULL","Bulletin of Environmental Contamination and Toxicology., 20(554), 1978 [PMID:719203]","Trifluralin"
"5569","mammal (species unspecified)","LD50","oral",3700,"NULL","Pesticide Chemicals Official Compendium, Association of the American Pesticide Control Officials, Inc., 1966., -(1188), 1966","Trifluralin"
"5794","rat","LD50","oral",6150,"NULL","Toxicology and Applied Pharmacology., 14(515), 1969 [PMID:5787520]","Piperonyl butoxide"
"5794","rat","LD50","skin",7950,"NULL","Toxicology and Applied Pharmacology., 14(515), 1969 [PMID:5787520]","Piperonyl butoxide"
"5794","mouse","LD50","oral",2600,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: TREMOR; SKIN AND APPENDAGES (SKIN): HAIR: OTHER","Shokuhin Eiseigaku Zasshi.  Food Hygiene Journal., 24(268), 1983","Piperonyl butoxide"
"5794","rabbit","LD50","oral",2650,"NULL","Yakkyoku.  Pharmacy., 32(605), 1981","Piperonyl butoxide"
"5794","rabbit","LD50","skin",200,"NULL","Pesticide Chemicals Official Compendium, Association of the American Pesticide Control Officials, Inc., 1966., -(907), 1966","Piperonyl butoxide"
